bar,bartender,day,start,end,date
"Crooked Sailor Ale House","Sandra Bailey",Friday,15:00,23:45,2018-10-26
"Crooked Sailor Ale House","Penny Clemans",Friday,15:00,23:45,2018-10-26
"Crooked Sailor Ale House","Pauline Cunningham",Friday,15:00,23:45,2018-10-26
"Crooked Sailor Ale House","Timothy Jordan",Friday,15:00,23:45,2018-10-26
"Crooked Sailor Ale House","Tyrone Garis",Friday,12:00,15:00,2018-10-26
"Crooked Sailor Ale House","Wendy Daily",Friday,12:00,15:00,2018-10-26
"Crooked Sailor Ale House","Sandra Nockels",Friday,20:00,23:45,2018-10-26
"Crooked Sailor Ale House","Shawn Parnell",Friday,16:45,23:45,2018-10-26
"Crooked Sailor Ale House","Paul Lahman",Friday,14:30,23:45,2018-10-26
"Crooked Sailor Ale House","Robert Larkins",Friday,12:00,16:45,2018-10-26
"Daily Barracuda Inn","Bonnie Nguyen",Friday,15:00,22:15,2018-10-26
"Daily Barracuda Inn","Craig Williams",Friday,15:00,22:15,2018-10-26
"Daily Barracuda Inn","Albert Hyatt",Friday,15:00,22:15,2018-10-26
"Daily Barracuda Inn","Dina Hill",Friday,15:00,22:15,2018-10-26
"Daily Barracuda Inn","Estela Christmas",Friday,12:00,15:00,2018-10-26
"Daily Barracuda Inn","Daniel Neal",Friday,12:00,15:00,2018-10-26
"Daily Barracuda Inn","Alexis Doyle",Friday,14:30,22:15,2018-10-26
"Daily Barracuda Inn","Clifford Lopez",Friday,16:25,22:15,2018-10-26
"Daily Barracuda Inn","Barbara Mcgill",Friday,20:00,22:15,2018-10-26
"Daily Barracuda Inn","Beverly Rivard",Friday,12:00,20:00,2018-10-26
"Dandy Cloud Bistro","Margaret Workman",Friday,13:30,22:00,2018-10-26
"Dandy Cloud Bistro","Juanita Cota",Friday,13:30,22:00,2018-10-26
"Dandy Cloud Bistro","Herbert Roe",Friday,13:30,22:00,2018-10-26
"Dandy Cloud Bistro","Mary Saucier",Friday,13:30,22:00,2018-10-26
"Dandy Cloud Bistro","Martha Wiegand",Friday,10:00,13:30,2018-10-26
"Dandy Cloud Bistro","Joel Shepherd",Friday,10:00,13:30,2018-10-26
"Dandy Cloud Bistro","Mary White",Friday,20:00,22:00,2018-10-26
"Dandy Cloud Bistro","Louis Miller",Friday,14:30,22:00,2018-10-26
"Dandy Cloud Bistro","John Childs",Friday,17:45,22:00,2018-10-26
"Dandy Cloud Bistro","Melanie Weidman",Friday,10:00,16:00,2018-10-26
"Deep Flute Bar","Shirley Greenwald",Friday,16:20,23:45,2018-10-26
"Deep Flute Bar","Ruth Simpson",Friday,16:20,23:45,2018-10-26
"Deep Flute Bar","Pearl Gibbs",Friday,16:20,23:45,2018-10-26
"Deep Flute Bar","Michael Hendrix",Friday,16:20,23:45,2018-10-26
"Deep Flute Bar","Myra Tiemann",Friday,10:00,16:20,2018-10-26
"Deep Flute Bar","Russell Bullis",Friday,10:00,16:20,2018-10-26
"Deep Flute Bar","Tom Mccants",Friday,16:00,23:45,2018-10-26
"Deep Flute Bar","Mercedes Owen",Friday,20:00,23:45,2018-10-26
"Deep Flute Bar","Rosa Scott",Friday,20:00,23:45,2018-10-26
"Deep Flute Bar","Peggy Mcewen",Friday,10:00,16:00,2018-10-26
"Deep Glass Bar","Irene Sessoms",Friday,16:45,23:45,2018-10-26
"Deep Glass Bar","Evelyn Leopold",Friday,16:45,23:45,2018-10-26
"Deep Glass Bar","Aaron Allen",Friday,16:45,23:45,2018-10-26
"Deep Glass Bar","Cameron Stone",Friday,16:45,23:45,2018-10-26
"Deep Glass Bar","Donn Thompson",Friday,09:00,16:45,2018-10-26
"Deep Glass Bar","Grover Branham",Friday,09:00,16:45,2018-10-26
"Deep Glass Bar","Gretta Boyce",Friday,16:25,23:45,2018-10-26
"Deep Glass Bar","Crystal Ward",Friday,17:45,23:45,2018-10-26
"Deep Glass Bar","Dan Dawson",Friday,16:00,23:45,2018-10-26
"Deep Glass Bar","Anita Powers",Friday,09:00,16:00,2018-10-26
"Deep Lantern","Lizzie Bucker",Friday,15:00,23:00,2018-10-26
"Deep Lantern","Kelly Brown",Friday,15:00,23:00,2018-10-26
"Deep Lantern","Luz Ottrix",Friday,15:00,23:00,2018-10-26
"Deep Lantern","Josephine Swinerton",Friday,15:00,23:00,2018-10-26
"Deep Lantern","James Garza",Friday,11:00,15:00,2018-10-26
"Deep Lantern","James Griffith",Friday,11:00,15:00,2018-10-26
"Deep Lantern","Lillian Stephenson",Friday,16:25,23:00,2018-10-26
"Deep Lantern","Joey Tremblay",Friday,16:00,23:00,2018-10-26
"Deep Lantern","Joan Peak",Friday,17:45,23:00,2018-10-26
"Deep Lantern","James Rozek",Friday,11:00,16:25,2018-10-26
"Diamond Turtle Inn","Walter Cox",Friday,16:20,22:00,2018-10-26
"Diamond Turtle Inn","Sean Tuck",Friday,16:20,22:00,2018-10-26
"Diamond Turtle Inn","Yolanda Cassell",Friday,16:20,22:00,2018-10-26
"Diamond Turtle Inn","Mary Wilson",Friday,16:20,22:00,2018-10-26
"Diamond Turtle Inn","Robert Laird",Friday,10:00,16:20,2018-10-26
"Diamond Turtle Inn","Sheldon Wright",Friday,10:00,16:20,2018-10-26
"Diamond Turtle Inn","Oda Payne",Friday,16:45,22:00,2018-10-26
"Diamond Turtle Inn","Ronny Brown",Friday,16:25,22:00,2018-10-26
"Diamond Turtle Inn","Marvin Anderson",Friday,16:25,22:00,2018-10-26
"Diamond Turtle Inn","Thomas Lam",Friday,10:00,16:45,2018-10-26
"Different Kumquat Pub","Andrea Long",Friday,16:20,22:45,2018-10-26
"Different Kumquat Pub","Craig Nutter",Friday,16:20,22:45,2018-10-26
"Different Kumquat Pub","Antonio Goggans",Friday,16:20,22:45,2018-10-26
"Different Kumquat Pub","Billy Parker",Friday,16:20,22:45,2018-10-26
"Different Kumquat Pub","Debra Gray",Friday,09:00,16:20,2018-10-26
"Different Kumquat Pub","Earl Franklin",Friday,09:00,16:20,2018-10-26
"Different Kumquat Pub","Danielle Morrison",Friday,16:45,22:45,2018-10-26
"Different Kumquat Pub","Edwin Cal",Friday,20:00,22:45,2018-10-26
"Different Kumquat Pub","Amalia Carlson",Friday,16:25,22:45,2018-10-26
"Different Kumquat Pub","Andrew Brewton",Friday,09:00,16:45,2018-10-26
"Discreet Elderberry Pub","Joshua Ferguson",Friday,16:45,22:45,2018-10-26
"Discreet Elderberry Pub","Jeff Midkiff",Friday,16:45,22:45,2018-10-26
"Discreet Elderberry Pub","Kathy Berry",Friday,16:45,22:45,2018-10-26
"Discreet Elderberry Pub","Jerry Nunn",Friday,16:45,22:45,2018-10-26
"Discreet Elderberry Pub","Jack Fikes",Friday,10:00,16:45,2018-10-26
"Discreet Elderberry Pub","Martha Dawson",Friday,10:00,16:45,2018-10-26
"Discreet Elderberry Pub","James Wilson",Friday,17:45,22:45,2018-10-26
"Discreet Elderberry Pub","Keith Palacios",Friday,16:45,22:45,2018-10-26
"Discreet Elderberry Pub","Graham Warner",Friday,20:00,22:45,2018-10-26
"Discreet Elderberry Pub","Gail Dorch",Friday,10:00,17:45,2018-10-26
"Dizzy Lemon Lounge","Thomas Forshee",Friday,16:45,22:45,2018-10-26
"Dizzy Lemon Lounge","Patricia Culver",Friday,16:45,22:45,2018-10-26
"Dizzy Lemon Lounge","Paul Earle",Friday,16:45,22:45,2018-10-26
"Dizzy Lemon Lounge","William Yontz",Friday,16:45,22:45,2018-10-26
"Dizzy Lemon Lounge","Patricia Gordon",Friday,10:00,16:45,2018-10-26
"Dizzy Lemon Lounge","Sally Mcnamara",Friday,10:00,16:45,2018-10-26
"Dizzy Lemon Lounge","Martin Klein",Friday,16:25,22:45,2018-10-26
"Dizzy Lemon Lounge","Sue Johnson",Friday,14:30,22:45,2018-10-26
"Dizzy Lemon Lounge","Wallace Thady",Friday,16:00,22:45,2018-10-26
"Dizzy Lemon Lounge","Nellie Wheeler",Friday,10:00,16:25,2018-10-26
"Double Swan Tavern","Albert Mitchell",Friday,16:45,23:45,2018-10-26
"Double Swan Tavern","Crystal Edward",Friday,16:45,23:45,2018-10-26
"Double Swan Tavern","Elizabeth Bonaccorsi",Friday,16:45,23:45,2018-10-26
"Double Swan Tavern","Esmeralda Kho",Friday,16:45,23:45,2018-10-26
"Double Swan Tavern","Corey Mcelroy",Friday,08:00,16:45,2018-10-26
"Double Swan Tavern","Elmer Libby",Friday,08:00,16:45,2018-10-26
"Double Swan Tavern","Ernest Walker",Friday,14:30,23:45,2018-10-26
"Double Swan Tavern","Chandra Batiste",Friday,20:00,23:45,2018-10-26
"Double Swan Tavern","Elizabeth Aiken",Friday,17:45,23:45,2018-10-26
"Double Swan Tavern","Alexandra Vanderveen",Friday,08:00,14:30,2018-10-26
"Drab Parrots Pub","Joyce Wells",Friday,16:20,22:30,2018-10-26
"Drab Parrots Pub","Lynnette King",Friday,16:20,22:30,2018-10-26
"Drab Parrots Pub","Evelyn Windom",Friday,16:20,22:30,2018-10-26
"Drab Parrots Pub","Jessica Pace",Friday,16:20,22:30,2018-10-26
"Drab Parrots Pub","Leesa Hofheimer",Friday,12:00,16:20,2018-10-26
"Drab Parrots Pub","Leslie Park",Friday,12:00,16:20,2018-10-26
"Drab Parrots Pub","Karmen Acosta",Friday,14:30,22:30,2018-10-26
"Drab Parrots Pub","Keith Willis",Friday,16:00,22:30,2018-10-26
"Drab Parrots Pub","Gayle Sheffield",Friday,20:00,22:30,2018-10-26
"Drab Parrots Pub","John Minter",Friday,12:00,16:45,2018-10-26
"Dramatic Crabs","Patricia Ditto",Friday,13:30,23:15,2018-10-26
"Dramatic Crabs","Un Mcmorris",Friday,13:30,23:15,2018-10-26
"Dramatic Crabs","Michael Chambers",Friday,13:30,23:15,2018-10-26
"Dramatic Crabs","Toni Clarkson",Friday,13:30,23:15,2018-10-26
"Dramatic Crabs","Maxine Poe",Friday,12:00,13:30,2018-10-26
"Dramatic Crabs","Teresa Keller",Friday,12:00,13:30,2018-10-26
"Dramatic Crabs","Roberto Pohlman",Friday,17:45,23:15,2018-10-26
"Dramatic Crabs","Matha Hatfield",Friday,17:45,23:15,2018-10-26
"Dramatic Crabs","Mark Addison",Friday,16:25,23:15,2018-10-26
"Dramatic Crabs","Terry Burbank",Friday,12:00,13:00,2018-10-26
"Earthy Bird Pub","Carrie Luskey",Friday,15:00,23:15,2018-10-26
"Earthy Bird Pub","Deloris Watkins",Friday,15:00,23:15,2018-10-26
"Earthy Bird Pub","Deborah Burke",Friday,15:00,23:15,2018-10-26
"Earthy Bird Pub","Douglas Young",Friday,15:00,23:15,2018-10-26
"Earthy Bird Pub","Carrie Emery",Friday,09:00,15:00,2018-10-26
"Earthy Bird Pub","Elizabeth Bechtel",Friday,09:00,15:00,2018-10-26
"Earthy Bird Pub","Diane Hausner",Friday,20:00,23:15,2018-10-26
"Earthy Bird Pub","Dominic Clark",Friday,17:45,23:15,2018-10-26
"Earthy Bird Pub","Angela Nance",Friday,13:00,23:15,2018-10-26
"Earthy Bird Pub","Bernard Diaz",Friday,09:00,20:00,2018-10-26
"Empty Snapdragon Pub","Ervin Foran",Friday,13:45,22:15,2018-10-26
"Empty Snapdragon Pub","Francis Worrell",Friday,13:45,22:15,2018-10-26
"Empty Snapdragon Pub","Jorge Dingle",Friday,13:45,22:15,2018-10-26
"Empty Snapdragon Pub","Gregory Kraeger",Friday,13:45,22:15,2018-10-26
"Empty Snapdragon Pub","Jack Blackwelder",Friday,10:00,13:45,2018-10-26
"Empty Snapdragon Pub","Jason Leeman",Friday,10:00,13:45,2018-10-26
"Empty Snapdragon Pub","John Spencer",Friday,16:45,22:15,2018-10-26
"Empty Snapdragon Pub","Leon Cromartie",Friday,20:00,22:15,2018-10-26
"Empty Snapdragon Pub","Frank Flowers",Friday,20:00,22:15,2018-10-26
"Empty Snapdragon Pub","Geraldo Harbert",Friday,10:00,20:00,2018-10-26
"Familiar Pony Tavern","Teresa Luke",Friday,16:45,23:15,2018-10-26
"Familiar Pony Tavern","Susan Hays",Friday,16:45,23:15,2018-10-26
"Familiar Pony Tavern","Martha Stelzer",Friday,16:45,23:15,2018-10-26
"Familiar Pony Tavern","Mark Ephriam",Friday,16:45,23:15,2018-10-26
"Familiar Pony Tavern","Rose Clark",Friday,09:00,16:45,2018-10-26
"Familiar Pony Tavern","Samuel Mcphatter",Friday,09:00,16:45,2018-10-26
"Familiar Pony Tavern","Mary Kendal",Friday,16:25,23:15,2018-10-26
"Familiar Pony Tavern","Phillip Berstein",Friday,17:45,23:15,2018-10-26
"Familiar Pony Tavern","Marni Bradley",Friday,17:45,23:15,2018-10-26
"Familiar Pony Tavern","William Foss",Friday,09:00,16:25,2018-10-26
"Famous Tiger Pub","Angelina Bailey",Friday,13:45,22:45,2018-10-26
"Famous Tiger Pub","Annette Carleton",Friday,13:45,22:45,2018-10-26
"Famous Tiger Pub","Cathy Henry",Friday,13:45,22:45,2018-10-26
"Famous Tiger Pub","Anne Madrid",Friday,13:45,22:45,2018-10-26
"Famous Tiger Pub","Cleo Burleson",Friday,11:00,13:45,2018-10-26
"Famous Tiger Pub","Deborah Gant",Friday,11:00,13:45,2018-10-26
"Famous Tiger Pub","Alice Vanbuskirk",Friday,13:00,22:45,2018-10-26
"Famous Tiger Pub","Christian Jenkins",Friday,14:30,22:45,2018-10-26
"Famous Tiger Pub","Carrie Martines",Friday,16:00,22:45,2018-10-26
"Famous Tiger Pub","Albert Groseclose",Friday,11:00,14:30,2018-10-26
"Fascinated Chick Pub","Harry Stanley",Friday,13:45,23:45,2018-10-26
"Fascinated Chick Pub","Eleanor Smith",Friday,13:45,23:45,2018-10-26
"Fascinated Chick Pub","Edwin Cardozo",Friday,13:45,23:45,2018-10-26
"Fascinated Chick Pub","Edward Plowman",Friday,13:45,23:45,2018-10-26
"Fascinated Chick Pub","Michael Fine",Friday,12:00,13:45,2018-10-26
"Fascinated Chick Pub","Frederick Dews",Friday,12:00,13:45,2018-10-26
"Fascinated Chick Pub","Ernest Yant",Friday,20:00,23:45,2018-10-26
"Fascinated Chick Pub","Desiree Perez",Friday,14:30,23:45,2018-10-26
"Fascinated Chick Pub","Edward Marotta",Friday,14:30,23:45,2018-10-26
"Fascinated Chick Pub","Gary Cohen",Friday,12:00,13:00,2018-10-26
"Fascinated Demon Pub","Stephanie Coleman",Friday,16:45,22:15,2018-10-26
"Fascinated Demon Pub","Natalie Daniels",Friday,16:45,22:15,2018-10-26
"Fascinated Demon Pub","Willie Veneziano",Friday,16:45,22:15,2018-10-26
"Fascinated Demon Pub","Paul Mccool",Friday,16:45,22:15,2018-10-26
"Fascinated Demon Pub","Wanda Mcgrath",Friday,10:00,16:45,2018-10-26
"Fascinated Demon Pub","Ruby Hamada",Friday,10:00,16:45,2018-10-26
"Fascinated Demon Pub","Micheal Kirkpatrick",Friday,17:45,22:15,2018-10-26
"Fascinated Demon Pub","Walter Perry",Friday,16:25,22:15,2018-10-26
"Fascinated Demon Pub","William Floyd",Friday,17:45,22:15,2018-10-26
"Fascinated Demon Pub","Nicholas Brown",Friday,10:00,17:45,2018-10-26
"Fearless Drum Bar","Alfreda Davidson",Friday,16:45,23:00,2018-10-26
"Fearless Drum Bar","Bradley Sanford",Friday,16:45,23:00,2018-10-26
"Fearless Drum Bar","Blanche Patterson",Friday,16:45,23:00,2018-10-26
"Fearless Drum Bar","Annette Slaten",Friday,16:45,23:00,2018-10-26
"Fearless Drum Bar","Edgar Johnson",Friday,09:00,16:45,2018-10-26
"Fearless Drum Bar","Billie Zepp",Friday,09:00,16:45,2018-10-26
"Fearless Drum Bar","Amanda Dickerson",Friday,20:00,23:00,2018-10-26
"Fearless Drum Bar","Earl Thornton",Friday,16:00,23:00,2018-10-26
"Fearless Drum Bar","Cynthia Heaton",Friday,16:00,23:00,2018-10-26
"Fearless Drum Bar","Ernesto Swink",Friday,09:00,16:00,2018-10-26
"Fluffy Husband","Jessica Maxie",Friday,15:00,22:30,2018-10-26
"Fluffy Husband","Linda Rodrigues",Friday,15:00,22:30,2018-10-26
"Fluffy Husband","Leroy Overby",Friday,15:00,22:30,2018-10-26
"Fluffy Husband","Lisa Ledoux",Friday,15:00,22:30,2018-10-26
"Fluffy Husband","George Holt",Friday,12:00,15:00,2018-10-26
"Fluffy Husband","John Severn",Friday,12:00,15:00,2018-10-26
"Fluffy Husband","Marie Halpin",Friday,17:45,22:30,2018-10-26
"Fluffy Husband","Jonathan Berube",Friday,20:00,22:30,2018-10-26
"Fluffy Husband","Lisa Leathers",Friday,20:00,22:30,2018-10-26
"Fluffy Husband","Kimberly Thurston",Friday,12:00,20:00,2018-10-26
"Foamy Cave","Richard Velasquez",Friday,16:20,23:15,2018-10-26
"Foamy Cave","Valerie Collins",Friday,16:20,23:15,2018-10-26
"Foamy Cave","Ryan Collier",Friday,16:20,23:15,2018-10-26
"Foamy Cave","Richard Miller",Friday,16:20,23:15,2018-10-26
"Foamy Cave","Sheri Patterson",Friday,11:00,16:20,2018-10-26
"Foamy Cave","Zella Bautista",Friday,11:00,16:20,2018-10-26
"Foamy Cave","Marilyn Bachman",Friday,16:00,23:15,2018-10-26
"Foamy Cave","Matilde Thornhill",Friday,13:00,23:15,2018-10-26
"Foamy Cave","William Haynes",Friday,16:45,23:15,2018-10-26
"Foamy Cave","Robert Robuck",Friday,11:00,16:00,2018-10-26
"Full Guitar","Charles Pettis",Friday,13:45,22:30,2018-10-26
"Full Guitar","Andrea Kyger",Friday,13:45,22:30,2018-10-26
"Full Guitar","Donna Dingman",Friday,13:45,22:30,2018-10-26
"Full Guitar","Danette Wright",Friday,13:45,22:30,2018-10-26
"Full Guitar","Ann Frederick",Friday,09:00,13:45,2018-10-26
"Full Guitar","Beth Diaz",Friday,09:00,13:45,2018-10-26
"Full Guitar","Adelaida Mitchell",Friday,13:00,22:30,2018-10-26
"Full Guitar","Carol Shumaker",Friday,14:30,22:30,2018-10-26
"Full Guitar","Brenda Perry",Friday,16:00,22:30,2018-10-26
"Full Guitar","Beverly Norman",Friday,09:00,17:45,2018-10-26
"Gifted Pillow Inn","Jesus Turner",Friday,16:45,23:30,2018-10-26
"Gifted Pillow Inn","Mark Kidwell",Friday,16:45,23:30,2018-10-26
"Gifted Pillow Inn","Felecia Layton",Friday,16:45,23:30,2018-10-26
"Gifted Pillow Inn","Elyse Sims",Friday,16:45,23:30,2018-10-26
"Gifted Pillow Inn","John Clark",Friday,08:00,16:45,2018-10-26
"Gifted Pillow Inn","Laurie Gertz",Friday,08:00,16:45,2018-10-26
"Gifted Pillow Inn","Hubert Ramos",Friday,16:45,23:30,2018-10-26
"Gifted Pillow Inn","Earl Gross",Friday,16:45,23:30,2018-10-26
"Gifted Pillow Inn","Francisca Leatherman",Friday,16:00,23:30,2018-10-26
"Gifted Pillow Inn","Henry Sieja",Friday,08:00,16:25,2018-10-26
"Gifted Zebra Tavern","Marsha Casey",Friday,14:50,22:30,2018-10-26
"Gifted Zebra Tavern","Patrick Soto",Friday,14:50,22:30,2018-10-26
"Gifted Zebra Tavern","Terry Crowder",Friday,14:50,22:30,2018-10-26
"Gifted Zebra Tavern","Robert Reither",Friday,14:50,22:30,2018-10-26
"Gifted Zebra Tavern","Stephanie Kirkpatrick",Friday,09:00,14:50,2018-10-26
"Gifted Zebra Tavern","Moses Conley",Friday,09:00,14:50,2018-10-26
"Gifted Zebra Tavern","Rita Sorbo",Friday,16:00,22:30,2018-10-26
"Gifted Zebra Tavern","Peter Moran",Friday,16:00,22:30,2018-10-26
"Gifted Zebra Tavern","Stephen Green",Friday,17:45,22:30,2018-10-26
"Gifted Zebra Tavern","Samuel Davis",Friday,09:00,16:45,2018-10-26
"Gray City","Albert Griggs",Friday,13:45,23:15,2018-10-26
"Gray City","Elizabeth Kimball",Friday,13:45,23:15,2018-10-26
"Gray City","Denise Ford",Friday,13:45,23:15,2018-10-26
"Gray City","Edna Reyes",Friday,13:45,23:15,2018-10-26
"Gray City","Dion German",Friday,08:00,13:45,2018-10-26
"Gray City","Craig Pearson",Friday,08:00,13:45,2018-10-26
"Gray City","Emma Lares",Friday,17:45,23:15,2018-10-26
"Gray City","Edison Craghead",Friday,16:00,23:15,2018-10-26
"Gray City","Antonio Thornton",Friday,16:00,23:15,2018-10-26
"Gray City","Andrew Robinson",Friday,08:00,16:45,2018-10-26
"Gypsy Root Roadhouse","Errol Cole",Friday,16:45,22:15,2018-10-26
"Gypsy Root Roadhouse","John Johnson",Friday,16:45,22:15,2018-10-26
"Gypsy Root Roadhouse","Gabriel Gardner",Friday,16:45,22:15,2018-10-26
"Gypsy Root Roadhouse","Eugenia Gil",Friday,16:45,22:15,2018-10-26
"Gypsy Root Roadhouse","James Vahle",Friday,08:00,16:45,2018-10-26
"Gypsy Root Roadhouse","Isaac Dworkin",Friday,08:00,16:45,2018-10-26
"Gypsy Root Roadhouse","Gussie Schultz",Friday,16:25,22:15,2018-10-26
"Gypsy Root Roadhouse","Jerry Owen",Friday,13:00,22:15,2018-10-26
"Gypsy Root Roadhouse","Esther Wilkinson",Friday,20:00,22:15,2018-10-26
"Gypsy Root Roadhouse","James Hux",Friday,08:00,20:00,2018-10-26
"Harsh Flame Tavern","Michael Ramundo",Friday,13:45,23:45,2018-10-26
"Harsh Flame Tavern","Mary Montford",Friday,13:45,23:45,2018-10-26
"Harsh Flame Tavern","Kathryn Gee",Friday,13:45,23:45,2018-10-26
"Harsh Flame Tavern","Timothy Brown",Friday,13:45,23:45,2018-10-26
"Harsh Flame Tavern","Randy Hughes",Friday,10:00,13:45,2018-10-26
"Harsh Flame Tavern","Joyce Berntson",Friday,10:00,13:45,2018-10-26
"Harsh Flame Tavern","Theresa Mcgrath",Friday,14:30,23:45,2018-10-26
"Harsh Flame Tavern","Marvin Linn",Friday,17:45,23:45,2018-10-26
"Harsh Flame Tavern","Mao Patton",Friday,13:00,23:45,2018-10-26
"Harsh Flame Tavern","Leslie Ave",Friday,10:00,14:30,2018-10-26
"Hidden Lady Parlor","Florencio Shiner",Friday,16:20,22:15,2018-10-26
"Hidden Lady Parlor","Della Hanson",Friday,16:20,22:15,2018-10-26
"Hidden Lady Parlor","Clifton Porter",Friday,16:20,22:15,2018-10-26
"Hidden Lady Parlor","Bradley Fleming",Friday,16:20,22:15,2018-10-26
"Hidden Lady Parlor","Adam Lopez",Friday,11:00,16:20,2018-10-26
"Hidden Lady Parlor","Debroah Rodriguez",Friday,11:00,16:20,2018-10-26
"Hidden Lady Parlor","Allen Moreno",Friday,16:45,22:15,2018-10-26
"Hidden Lady Parlor","August Hara",Friday,13:00,22:15,2018-10-26
"Hidden Lady Parlor","Elsa Eckhart",Friday,17:45,22:15,2018-10-26
"Hidden Lady Parlor","Donald Scott",Friday,11:00,20:00,2018-10-26
"Hidden Table Brewpub","Joseph Joubert",Friday,16:45,22:00,2018-10-26
"Hidden Table Brewpub","James Kennedy",Friday,16:45,22:00,2018-10-26
"Hidden Table Brewpub","Jill Short",Friday,16:45,22:00,2018-10-26
"Hidden Table Brewpub","George Pratt",Friday,16:45,22:00,2018-10-26
"Hidden Table Brewpub","Kenneth Chadwick",Friday,09:00,16:45,2018-10-26
"Hidden Table Brewpub","John Rubin",Friday,09:00,16:45,2018-10-26
"Hidden Table Brewpub","Geraldine Tenbusch",Friday,20:00,22:00,2018-10-26
"Hidden Table Brewpub","Larry Meza",Friday,13:00,22:00,2018-10-26
"Hidden Table Brewpub","Joan Highsmith",Friday,17:45,22:00,2018-10-26
"Hidden Table Brewpub","Linda Lawson",Friday,09:00,16:00,2018-10-26
"Hissing Ocean Bar","Maria Ward",Friday,14:50,23:15,2018-10-26
"Hissing Ocean Bar","Mark Hanna",Friday,14:50,23:15,2018-10-26
"Hissing Ocean Bar","Tony Hare",Friday,14:50,23:15,2018-10-26
"Hissing Ocean Bar","Rick Mcalpin",Friday,14:50,23:15,2018-10-26
"Hissing Ocean Bar","Patrica Trujillo",Friday,08:00,14:50,2018-10-26
"Hissing Ocean Bar","Walter Hankin",Friday,08:00,14:50,2018-10-26
"Hissing Ocean Bar","Maria Obrien",Friday,17:45,23:15,2018-10-26
"Hissing Ocean Bar","Mollie Hwang",Friday,16:45,23:15,2018-10-26
"Hissing Ocean Bar","Reginald Waters",Friday,13:00,23:15,2018-10-26
"Hissing Ocean Bar","Marion Baxter",Friday,08:00,20:00,2018-10-26
"Hoppy Apple Brewhouse","Betty Jones",Friday,16:20,22:15,2018-10-26
"Hoppy Apple Brewhouse","Catherine Parkinson",Friday,16:20,22:15,2018-10-26
"Hoppy Apple Brewhouse","James Cover",Friday,16:20,22:15,2018-10-26
"Hoppy Apple Brewhouse","Joel Hart",Friday,16:20,22:15,2018-10-26
"Hoppy Apple Brewhouse","Jesus Christman",Friday,09:00,16:20,2018-10-26
"Hoppy Apple Brewhouse","Amy Galloway",Friday,09:00,16:20,2018-10-26
"Hoppy Apple Brewhouse","Dolly Neff",Friday,16:00,22:15,2018-10-26
"Hoppy Apple Brewhouse","Johnny Burmeister",Friday,13:00,22:15,2018-10-26
"Hoppy Apple Brewhouse","Connie Hutton",Friday,17:45,22:15,2018-10-26
"Hoppy Apple Brewhouse","Guadalupe Paulus",Friday,09:00,13:00,2018-10-26
"Hot Cup Inn","Rafael Lampl",Friday,13:30,23:00,2018-10-26
"Hot Cup Inn","Jose Caudel",Friday,13:30,23:00,2018-10-26
"Hot Cup Inn","Josefina Mysak",Friday,13:30,23:00,2018-10-26
"Hot Cup Inn","Michael Ash",Friday,13:30,23:00,2018-10-26
"Hot Cup Inn","Lee Williams",Friday,11:00,13:30,2018-10-26
"Hot Cup Inn","Melvin Brewer",Friday,11:00,13:30,2018-10-26
"Hot Cup Inn","Martin Meyer",Friday,16:25,23:00,2018-10-26
